pid,mu,alpha,sigma,cost,bonus_rate,n_comprehension,bonus,total_time,params,start_time,browser,version,gender,age,education,wage,pass_check1,pass_check2,pass_instruct1,pass_instruct2,pass_instruct3,instruct_time
1962,0,3.1622776601683813,150,8,0.002,3.0,4.212,531487.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T17:56:21.309Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,29,college,10,1.0,1.0,1.0,1.0,1.0,5.7012
938,0,1.0000000000000004,75,2,0.002,3.0,2.276,614061.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:23:12.448Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,25,college,20,1.0,1.0,0.6666666666666666,1.0,1.0,2.9215333333333335
1799,0,10.000000000000009,75,8,0.002,3.0,0.0,327873.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:05:12.969Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,26,college,12,1.0,1.0,1.0,1.0,1.0,3.63205
1563,0,0.31622776601683805,75,4,0.002,3.0,2.112,374934.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:21:48.897Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,30,grad,20,1.0,1.0,1.0,1.0,1.0,3.67195
2866,0,3.1622776601683813,75,2,0.002,3.0,2.224,531062.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:26:01.636Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,26,college,3,1.0,1.0,1.0,1.0,1.0,6.002466666666667
1405,0,10.000000000000009,75,8,0.002,3.0,0.78,564206.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:14:14.155Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,52,college,60,1.0,1.0,1.0,1.0,1.0,6.2449
2242,0,3.1622776601683813,150,2,0.002,3.0,3.912,387495.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:19:45.465Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4042.0 Safari/537.36",1.0,male,32,college,12,1.0,1.0,1.0,1.0,1.0,3.96695
2074,0,10.000000000000009,75,8,0.002,3.0,1.628,339098.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:05:29.872Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,41,college,12,1.0,1.0,1.0,1.0,1.0,3.71425
2906,0,10.000000000000009,75,4,0.002,3.0,1.5819999999999999,367781.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:05:03.970Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,41,secondary,2,1.0,1.0,1.0,1.0,1.0,4.664816666666667
1318,0,1.0000000000000004,75,8,0.002,3.0,2.326,304996.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:38:05.353Z,Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0,1.0,male,26,college,6,1.0,1.0,1.0,1.0,1.0,3.0088833333333334
646,0,10.000000000000009,150,2,0.002,3.0,5.008,383824.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:24:53.382Z,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",1.0,male,38,college,12,1.0,1.0,1.0,1.0,1.0,3.1872333333333334
1914,0,1.0000000000000004,75,4,0.002,3.0,2.7460000000000004,600504.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:28:13.224Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,23,secondary,10,1.0,1.0,1.0,0.6666666666666666,1.0,6.862633333333333
2471,0,0.10000000000000002,75,4,0.002,3.0,3.656,811663.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:19.513Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,female,26,secondary,9,1.0,1.0,1.0,1.0,1.0,9.9914
56,0,10.000000000000009,150,4,0.002,3.0,5.08,452570.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:29:43.006Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,56,college,8,1.0,1.0,1.0,1.0,0.3333333333333333,4.61455
1632,0,0.10000000000000002,75,0,0.002,3.0,3.4760000000000004,579868.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:05:24.078Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,32,college,4.60,1.0,1.0,0.6666666666666666,1.0,1.0,5.816366666666666
1235,0,0.31622776601683805,150,4,0.002,3.0,4.104,819057.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:21:40.363Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,57,college,3,1.0,1.0,1.0,1.0,0.0,10.124316666666667
1320,0,0.10000000000000002,75,1,0.002,3.0,0.49200000000000005,437460.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:30:21.567Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,30,secondary,3,1.0,1.0,1.0,1.0,0.0,5.844033333333333
284,0,3.1622776601683813,150,1,0.002,3.0,8.74,673660.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:35:30.860Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,37,college,8,1.0,1.0,1.0,1.0,1.0,4.593983333333333
53,0,0.31622776601683805,150,2,0.002,3.0,6.59,509531.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T17:56:26.415Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,41,college,5.00,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,4.162616666666667
2736,0,0.10000000000000002,150,2,0.002,3.0,7.812,565997.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:26.383Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,38,grad,10,1.0,1.0,1.0,1.0,0.6666666666666666,5.113133333333334
2458,0,0.31622776601683805,150,8,0.002,3.0,4.772,537426.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:31:51.835Z,"Mozilla/5.0 (X11; CrOS x86_64 12607.82.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.123 Safari/537.36",1.0,male,28,college,8,1.0,1.0,1.0,1.0,1.0,5.810683333333333
2552,0,10.000000000000009,150,1,0.002,3.0,5.61,417366.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:34:32.574Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.131 Safari/537.36",1.0,male,34,secondary,15,1.0,1.0,1.0,1.0,1.0,4.2395
2168,0,0.10000000000000002,150,8,0.002,3.0,4.3420000000000005,419182.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:34:31.419Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,25,college,10,1.0,1.0,1.0,1.0,1.0,4.088016666666666
388,0,0.31622776601683805,75,8,0.002,3.0,0.872,492455.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:40:48.525Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,44,college,12,1.0,1.0,0.6666666666666666,1.0,1.0,5.966483333333334
1996,0,0.31622776601683805,75,0,0.002,3.0,3.3680000000000003,735812.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:43:53.982Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,59,secondary,7.00,1.0,1.0,1.0,1.0,1.0,7.123633333333333
2308,0,1.0000000000000004,150,8,0.002,3.0,6.76,436719.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:16.944Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36",1.0,male,40,college,15,1.0,1.0,1.0,1.0,0.6666666666666666,4.0228166666666665
2953,0,1.0000000000000004,75,0,0.002,3.0,3.0620000000000003,854379.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T17:56:31.342Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,43,college,5,1.0,1.0,1.0,1.0,1.0,6.938283333333334
1487,0,0.10000000000000002,150,4,0.002,3.0,4.854,357771.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:24:14.228Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,32,college,3,1.0,1.0,1.0,1.0,1.0,4.4931833333333335
2221,0,1.0000000000000004,150,8,0.002,3.0,3.408,1046867.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:14:14.477Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,69,college,.05,1.0,1.0,1.0,1.0,1.0,10.1406
442,0,0.31622776601683805,75,2,0.002,3.0,2.072,437177.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:39:01.933Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,34,college,5,1.0,1.0,1.0,0.6666666666666666,1.0,3.6762166666666665
3018,0,1.0000000000000004,150,1,0.002,3.0,3.2119999999999997,469288.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:21.367Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,24,college,8,1.0,1.0,1.0,1.0,0.6666666666666666,4.4607833333333335
1803,0,3.1622776601683813,150,2,0.002,3.0,4.254,761727.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:24.368Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,45,college,6,1.0,1.0,1.0,1.0,1.0,6.94965
1388,0,0.31622776601683805,150,1,0.002,3.0,7.178,521337.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:23.517Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,40,college,4,1.0,1.0,1.0,1.0,1.0,4.844216666666667
853,0,3.1622776601683813,150,1,0.002,3.0,3.986,495729.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:18:29.863Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",1.0,male,68,college,4,1.0,1.0,0.6666666666666666,1.0,1.0,4.20195
2292,0,1.0000000000000004,150,0,0.002,3.0,6.077999999999999,669543.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:33.799Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,33,college,5,1.0,1.0,1.0,1.0,1.0,5.7870333333333335
1517,0,0.31622776601683805,150,4,0.002,3.0,6.49,506118.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:06:31.963Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,58,secondary,10,1.0,1.0,1.0,1.0,1.0,4.718133333333333
966,0,0.31622776601683805,75,2,0.002,3.0,2.8160000000000003,365019.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:26.691Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,35,college,5,1.0,1.0,0.0,1.0,0.6666666666666666,3.4698166666666665
2475,0,0.31622776601683805,75,2,0.002,3.0,3.178,523249.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:07:49.194Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,34,college,15,1.0,1.0,1.0,1.0,1.0,5.8873
1205,0,3.1622776601683813,75,2,0.002,3.0,2.256,382934.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:23:06.379Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,male,28,secondary,15,1.0,1.0,1.0,1.0,1.0,4.0433666666666666
1850,0,1.0000000000000004,75,8,0.002,3.0,1.9240000000000002,691707.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:07:18.473Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,38,grad,6,1.0,1.0,1.0,1.0,0.6666666666666666,6.200083333333334
15,0,0.31622776601683805,150,0,0.002,3.0,5.99,421999.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:07:23.520Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,23,college,7,1.0,1.0,1.0,1.0,1.0,3.4191166666666666
1480,0,10.000000000000009,150,1,0.002,3.0,6.354,1019291.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:22:41.945Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,31,college,6.00,1.0,1.0,1.0,1.0,1.0,11.428183333333333
1332,0,10.000000000000009,150,8,0.002,3.0,1.214,316714.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:22:53.531Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,male,30,college,6,1.0,1.0,1.0,1.0,0.0,3.1959666666666666
457,0,1.0000000000000004,75,1,0.002,3.0,3.1039999999999996,791098.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 1, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T17:56:46.538Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,48,secondary,3,1.0,1.0,1.0,1.0,1.0,7.940183333333334
746,0,3.1622776601683813,75,4,0.002,3.0,3.25,703762.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:14:19.761Z,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:58.0) Gecko/20100101 Firefox/58.0,1.0,male,40,grad,6,1.0,1.0,1.0,1.0,1.0,7.1326
656,0,10.000000000000009,150,2,0.002,3.0,2.552,742026.0,"{u'mu': 0, u'alpha': 10.000000000000007, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:14:16.120Z,"Mozilla/5.0 (X11; CrOS x86_64 12607.82.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.123 Safari/537.36",1.0,male,37,college,4,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,9.517033333333334
2998,0,1.0000000000000004,150,2,0.002,3.0,3.7239999999999998,351030.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:24:13.595Z,"Mozilla/5.0 (X11; CrOS x86_64 12499.66.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.106 Safari/537.36",1.0,female,35,college,15,1.0,1.0,1.0,1.0,0.0,3.7984666666666667
1031,0,1.0000000000000004,75,2,0.002,3.0,2.02,989681.0,"{u'mu': 0, u'alpha': 1.0000000000000004, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 2, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T18:56:15.948Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,36,grad,8,1.0,1.0,1.0,1.0,1.0,11.362583333333333
2769,0,3.1622776601683813,75,4,0.002,3.0,2.5540000000000003,713002.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T19:43:13.092Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,22,college,10,1.0,1.0,1.0,1.0,1.0,6.3776
946,0,0.31622776601683805,150,8,0.002,3.0,2.332,589672.0,"{u'mu': 0, u'alpha': 0.31622776601683805, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 8, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T16:27:50.505Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,male,49,college,7,1.0,1.0,1.0,1.0,1.0,6.91835
805,0,3.1622776601683813,75,4,0.002,3.0,0.34,492013.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 75, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:33.761Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36",1.0,male,27,college,3,1.0,1.0,1.0,0.3333333333333333,0.0,6.820666666666667
1521,0,0.10000000000000002,150,0,0.002,3.0,5.598,699372.0,"{u'mu': 0, u'alpha': 0.10000000000000002, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 0, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:44.769Z,Mozilla/5.0 (Windows NT 6.1; rv:72.0) Gecko/20100101 Firefox/72.0,1.0,female,50,college,9.00,1.0,1.0,1.0,1.0,1.0,6.302783333333333
802,0,3.1622776601683813,150,4,0.002,3.0,4.87,748329.0,"{u'mu': 0, u'alpha': 3.162277660168381, u'n_dominating': 3, u'sigma': 150, u'n_trial': 20, u'cost': 4, u'bonus_rate': 0.002, u'n_comprehension': 3}",2020-01-30T15:49:40.815Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",1.0,female,39,college,6.00,1.0,1.0,1.0,1.0,1.0,7.7747166666666665
