pid,time_elapsed,trial_type,rt,payoff_matrix,cost,click_cost,choice_index,clicks,payoff_value,probabilities,net_payoff,payoff_index,click_times,answers,correct,block,trial_index
19,618887,mouselab,2647.0,"[[65, 27, 47, 129, -13, 62], [-5, -16, 34, 15, 169, -38], [-78, 22, 107, -83, -62, -26], [-54, -184, 10, 18, 22, 31]]",2,0,1,[],-184,"[0.14, 0.31, 0.28, 0.27]",-184,3,[],,,test,0
19,623718,mouselab,1759.0,"[[66, 38, 172, 6, -145, -110], [-71, 22, -112, -196, -51, 115], [-4, 12, -68, 104, 154, 47], [42, 105, 94, 25, 35, 2]]",2,0,3,[],-196,"[0.31, 0.28, 0.21, 0.2]",-196,1,[],,,test,1
19,631401,mouselab,3428.0,"[[-148, 9, -15, -32, -27, -91], [170, -28, -148, 118, -33, -10], [-18, 76, 0, -54, 54, -19], [33, 35, -24, 92, 29, -93]]",2,0,1,[],9,"[0.3, 0.27, 0.16, 0.27]",9,0,[],,,test,2
19,636546,mouselab,1502.0,"[[-136, 94, 11, -16, 59, -93], [-83, -122, 50, 61, 70, -135], [13, 121, 36, 109, -13, 38], [-66, -11, -53, 17, -12, 5]]",2,0,2,[],50,"[0.31, 0.2, 0.28, 0.21]",50,1,[],,,test,3
19,639735,mouselab,1414.0,"[[-53, -41, -95, -99, 15, -86], [-57, 57, 124, 21, -102, -31], [-94, 12, 125, -115, -16, 136], [101, 74, 66, 17, -87, -82]]",2,0,4,[],-102,"[0.1899999999999999, 0.44, 0.2, 0.17]",-102,1,[],,,test,4
19,643881,mouselab,1721.0,"[[58, 32, 33, -39, -41, -15], [30, 59, 37, -14, -16, -44], [-94, -55, -9, -163, 52, -119], [-41, 84, 97, 34, -232, 102]]",2,0,2,[],33,"[0.24, 0.3, 0.28, 0.18]",33,0,[],,,test,5
19,647265,mouselab,1726.0,"[[78, 70, -45, -64, -94, 36], [-14, -138, 51, 142, -58, -20], [-106, -221, -23, -34, 36, -37], [29, -28, 122, 77, 40, -63]]",2,0,4,[],36,"[0.27999999999999997, 0.22, 0.26, 0.24]",36,2,[],,,test,6
19,650760,mouselab,1702.0,"[[-181, -41, 6, -11, 1, -32], [-48, 30, 15, 60, 98, 44], [-105, 35, -37, -73, -92, 56], [15, -130, -47, 72, -85, 26]]",2,0,5,[],44,"[0.18, 0.29, 0.23, 0.3]",44,1,[],,,test,7
19,653793,mouselab,1339.0,"[[84, -15, 29, 54, -138, 106], [-13, 116, 12, 50, 42, 22], [52, 61, -37, 61, 40, -36], [73, 78, -69, -49, 54, -23]]",2,0,1,[],116,"[0.24, 0.22, 0.38, 0.16]",116,1,[],,,test,8
19,657520,mouselab,1977.0,"[[-105, 53, -61, 187, 56, 10], [29, -60, 97, -21, 153, 90], [9, 109, -8, -9, -56, 51], [93, 28, -100, -26, -97, -37]]",2,0,0,[],29,"[0.22, 0.39, 0.21, 0.18]",29,1,[],,,test,9
1,174182,mouselab,133844.0,"[[-225, 120, -81, -13, -66, 264], [33, 106, 65, 340, -99, 165], [206, 179, -74, 185, -16, 151], [10, -114, 172, 51, -209, -293]]",2,0,0,[],10,"[0.2, 0.2, 0.1, 0.5]",10,3,[],,,instruct1,0
1,200345,mouselab,23278.0,"[[-225, 120, -81, -13, -66, 264], [33, 106, 65, 340, -99, 165], [206, 179, -74, 185, -16, 151], [10, -114, 172, 51, -209, -293]]",2,0,1,[],120,"[0.2, 0.2, 0.1, 0.5]",120,0,[],,,instruct1,1
1,205595,mouselab,1616.0,"[[-225, 120, -81, -13, -66, 264], [33, 106, 65, 340, -99, 165], [206, 179, -74, 185, -16, 151], [10, -114, 172, 51, -209, -293]]",2,0,2,[],172,"[0.2, 0.2, 0.1, 0.5]",172,3,[],,,instruct1,2
1,441644,mouselab,19617.0,"[[-25, -78, -337, -29, 36, 53], [-183, -71, 211, 203, 241, 268], [85, 229, 48, -244, 123, 245], [-98, -114, 38, -131, 87, 131]]",2,0,5,[],53,"[0.95, 0.03, 0.01, 0.01]",53,0,[],,,instruct2,0
1,456854,mouselab,11952.0,"[[2, -131, -256, -49, -37, -121], [393, 1, 323, -88, 102, -197], [318, 203, -165, -52, -54, 281], [356, 34, 282, -84, 132, -1]]",2,0,0,[],356,"[0.02, 0.05, 0.33, 0.6]",356,3,[],,,instruct2,1
1,465042,mouselab,5196.0,"[[-68, 11, 174, 103, -120, 85], [170, -100, 207, 141, -142, 12], [-30, -125, 80, -205, 7, -125], [-137, 86, 126, 60, 66, -46]]",2,0,2,[],207,"[0.19999999999999998, 0.06, 0.16, 0.58]",207,1,[],,,instruct2,2
1,490298,mouselab,18085.0,"[[-170, -194, 144, -200, -11, 4], [-110, 164, -67, 139, 434, -163], [71, 43, -135, 52, -43, -116], [222, -200, -17, 74, -2, -82]]",2,6,4,"[6, 8, 10]",434,"[0.02, 0.22, 0.06, 0.7]",428,1,"[10210, 13436, 15818]",,,instruct3,0
1,522228,mouselab,9963.0,"[[123, -104, 0, -39, 134, -16], [-73, -271, -49, 36, -244, 199], [-341, 64, -255, 178, -46, -133], [-129, -148, -44, 80, 79, -129]]",2,6,4,"[0, 2, 4]",134,"[0.48, 0.3, 0.2, 0.02]",128,0,"[6406, 7607, 8614]",,,instruct3,1
1,536642,mouselab,8501.0,"[[-91, -97, 134, 13, 209, 127], [-110, -173, 182, 279, -24, -29], [-299, -52, -292, -270, -21, -78], [276, -34, -30, 5, -287, -85]]",2,6,4,"[0, 2, 4]",209,"[0.65, 0.13, 0.19, 0.03]",203,0,"[5102, 5906, 6906]",,,instruct3,2
1,560340,mouselab,6648.0,"[[126, -266, -261, -16, -142, 438], [-4, 211, 86, 20, -41, -178], [117, -96, 122, -12, -87, 195], [55, 216, -168, 116, 21, -308]]",2,6,2,"[12, 14, 16]",122,"[0.03, 0.11, 0.44, 0.42]",116,2,"[2820, 3655, 4599]",,,test,0
1,575708,mouselab,6549.0,"[[44, 18, 52, -69, -10, -27], [-240, -175, -7, -69, 30, 6], [61, 11, -139, 200, 41, -208], [-135, -38, 1, -87, -101, 119]]",2,6,5,"[18, 20, 22]",6,"[0.04000000000000001, 0.1, 0.27, 0.59]",0,1,"[3204, 4132, 5008]",,,test,1
1,589044,mouselab,5991.0,"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",2,6,4,"[6, 8, 10]",-118,"[0.1, 0.68, 0.13, 0.09]",-124,2,"[2561, 3607, 4443]",,,test,2
1,599332,mouselab,6079.0,"[[71, 72, 16, 139, 23, 41], [-121, -89, 88, -65, 52, -45], [-112, -188, -182, -60, 190, -184], [-74, 195, 63, 171, -202, 76]]",2,6,2,"[18, 20, 22]",63,"[0.01, 0.24, 0.04, 0.71]",57,3,"[3124, 3788, 4624]",,,test,3
1,611722,mouselab,5329.0,"[[53, 32, -125, -164, -180, 194], [-61, -92, -83, -37, -141, 68], [-96, 241, 216, -126, 171, -207], [-201, 44, 208, -163, -42, 6]]",2,6,2,"[18, 20, 22]",-83,"[0.05000000000000001, 0.32, 0.02, 0.61]",-89,1,"[2510, 3368, 4118]",,,test,4
1,623170,mouselab,5071.0,"[[129, 79, 23, 3, -106, 218], [-53, -187, 153, -57, 40, 74], [-173, -47, -303, -150, 26, 5], [46, 84, 38, -226, 75, -101]]",2,6,0,"[0, 2, 4]",46,"[0.41, 0.24, 0.02, 0.33]",40,3,"[2798, 3478, 4164]",,,test,5
1,632210,mouselab,7079.0,"[[-149, -416, -107, 23, -25, 272], [-188, -22, -159, 68, 1, -385], [-71, -58, -93, 23, -163, -61], [124, -3, 226, -389, -65, -145]]",2,6,1,"[12, 14, 16]",-22,"[0.32, 0.04, 0.57, 0.07]",-28,1,"[2594, 3438, 4132]",,,test,6
1,640474,mouselab,4764.0,"[[-221, 5, 106, -63, 104, -116], [270, -213, 66, 172, 36, -94], [70, -252, 120, -59, -37, 209], [-251, -224, 249, -105, 158, -85]]",2,6,2,"[18, 20, 22]",120,"[0.19999999999999998, 0.28, 0.04, 0.48]",114,2,"[2210, 2865, 3475]",,,test,7
1,646592,mouselab,4515.0,"[[-157, 140, 227, -282, 273, 61], [148, -19, -139, 77, 238, -286], [-78, 4, 140, 47, -320, -330], [79, -12, -28, -55, -88, 235]]",2,6,2,"[12, 14, 16]",-28,"[0.24, 0.01, 0.62, 0.13]",-34,3,"[2219, 2867, 3515]",,,test,8
1,655576,mouselab,5430.0,"[[-158, 80, 13, 73, -54, -132], [-103, 337, -121, 138, 51, 67], [118, -31, -5, 158, -79, -38], [32, 39, 85, 199, -2, -81]]",2,6,2,"[18, 20, 22]",85,"[0.09, 0.41, 0.01, 0.49]",79,3,"[3115, 3787, 4397]",,,test,9
4,72708,mouselab,58564.0,"[[-133, 179, -175, 65, 153, -255], [291, -76, -7, 76, -310, 62], [-160, -76, 115, -143, 181, -140], [-150, -28, 60, 215, -266, 74]]",2,0,3,[],65,"[0.2, 0.2, 0.1, 0.5]",65,0,[],,,instruct1,0
4,84015,mouselab,9779.0,"[[-133, 179, -175, 65, 153, -255], [291, -76, -7, 76, -310, 62], [-160, -76, 115, -143, 181, -140], [-150, -28, 60, 215, -266, 74]]",2,0,3,[],215,"[0.2, 0.2, 0.1, 0.5]",215,3,[],,,instruct1,1
4,100651,mouselab,14914.0,"[[-133, 179, -175, 65, 153, -255], [291, -76, -7, 76, -310, 62], [-160, -76, 115, -143, 181, -140], [-150, -28, 60, 215, -266, 74]]",2,0,2,[],60,"[0.2, 0.2, 0.1, 0.5]",60,3,[],,,instruct1,2
4,215603,mouselab,14211.0,"[[-134, 110, -213, 73, -50, 147], [41, -130, -126, -216, -61, 67], [64, 134, -77, 92, -294, 152], [256, -91, 47, -332, -217, 314]]",2,0,5,[],152,"[0.27, 0.26, 0.23, 0.24]",152,2,[],,,instruct2,0
4,224051,mouselab,6327.0,"[[-177, 47, -122, 177, 198, -60], [-17, -3, -68, -104, 35, -156], [-176, -1, 79, -213, 99, -84], [52, 245, 51, 127, 278, 27]]",2,0,4,[],278,"[0.21, 0.36, 0.13, 0.3]",278,3,[],,,instruct2,1
4,228839,mouselab,3354.0,"[[-25, 95, 151, -132, -156, -45], [-166, -33, 118, 97, -71, 45], [158, 154, 225, 4, 183, 169], [-107, -81, 304, 231, -242, 125]]",2,0,2,[],118,"[0.26, 0.17, 0.29, 0.28]",118,1,[],,,instruct2,2
4,263545,mouselab,24602.0,"[[204, 267, 172, 21, -99, 44], [101, 108, 96, -72, 176, 39], [17, -162, -313, 105, 50, -111], [-65, -135, -47, -81, -147, -91]]",2,0,0,[],101,"[0.3, 0.2, 0.26, 0.24]",101,1,[],,,instruct3,0
4,277781,mouselab,10253.0,"[[183, -4, 133, -277, -24, 20], [68, -74, 12, -233, -56, 58], [214, 83, 41, -274, -13, 28], [-223, -110, 36, 114, -399, -100]]",2,6,1,"[13, 15, 17]",83,"[0.11, 0.29, 0.36, 0.24]",77,2,"[2516, 3976, 6254]",,,instruct3,1
4,293137,mouselab,11153.0,"[[-124, 173, -136, 142, 33, 9], [-119, -69, -261, 65, 9, -207], [91, 132, 91, -167, -101, -84], [291, -30, 80, -40, -96, -166]]",2,6,3,"[6, 8, 10]",65,"[0.23, 0.43, 0.16, 0.18]",59,1,"[7374, 8300, 9066]",,,instruct3,2
4,320901,mouselab,7481.0,"[[-256, -177, -191, 19, -136, -2], [-79, -274, 90, -98, -182, -36], [-29, 53, -137, -106, 9, -16], [-138, 276, -28, -59, 150, 28]]",2,6,2,"[6, 7, 9]",-191,"[0.27, 0.32, 0.23, 0.18]",-197,0,"[4107, 5403, 6191]",,,test,0
4,329935,mouselab,5900.0,"[[-376, -362, -40, 78, 175, -136], [30, 103, -110, -23, 29, 57], [258, 59, 106, 156, 3, 181], [-218, -118, -8, 19, -18, -110]]",2,6,4,"[1, 9, 10]",-18,"[0.19, 0.29, 0.27, 0.25]",-24,3,"[1635, 2599, 4637]",,,test,1
4,339252,mouselab,7047.0,"[[-327, 115, 75, 127, -37, -32], [-326, 97, 85, 38, 137, -173], [-29, -92, -82, -68, 52, 227], [29, 87, -210, -185, -67, -213]]",2,4,2,"[4, 2]",-210,"[0.28, 0.22, 0.24, 0.26]",-214,3,"[2336, 3310]",,,test,2
4,349495,mouselab,5172.0,"[[81, -171, -107, 268, -92, -36], [-33, 107, -92, 8, 129, -115], [-196, -100, 142, -79, 56, 59], [-205, -122, 43, -36, -88, -275]]",2,6,1,"[1, 9, 7]",107,"[0.26, 0.31, 0.18, 0.25]",101,1,"[779, 2823, 4345]",,,test,3
4,357168,mouselab,6460.0,"[[73, -112, -21, -207, -203, -158], [-203, -28, -24, 58, -82, 114], [-113, 203, -161, -217, -205, 201], [43, -11, 230, -148, -151, 2]]",2,0,2,[],-24,"[0.3099999999999999, 0.21, 0.34, 0.14]",-24,1,[],,,test,4
4,365397,mouselab,6135.0,"[[185, -30, -92, 145, -174, 119], [208, 204, -32, -9, 199, 190], [96, -136, -279, 92, 149, -59], [-165, 251, -201, -378, 106, 44]]",2,6,3,"[15, 4, 2]",-378,"[0.27999999999999997, 0.26, 0.21, 0.25]",-384,3,"[824, 4098, 5100]",,,test,5
4,372389,mouselab,4293.0,"[[-177, -66, -125, -31, 44, -192], [53, 188, -95, 118, 26, -264], [159, -134, 153, 88, -22, -261], [-334, 133, 120, 109, 91, -20]]",2,6,3,"[0, 2, 5]",118,"[0.37, 0.22, 0.16, 0.25]",112,1,"[1101, 2607, 3349]",,,test,6
4,389768,mouselab,14285.0,"[[22, -53, 76, -17, -211, -79], [-101, -175, -97, -184, -334, 215], [-23, -62, 74, 75, 187, -50], [-43, -66, -22, -144, -88, -79]]",2,0,2,[],74,"[0.19999999999999998, 0.14, 0.34, 0.32]",74,2,[],,,test,7
4,403192,mouselab,10738.0,"[[111, -64, -42, -164, 169, -83], [36, -167, -192, -137, 222, 109], [91, -65, 397, -5, -17, -32], [-50, -36, 44, 103, 337, 513]]",2,0,3,[],-164,"[0.36, 0.24, 0.18, 0.22]",-164,0,[],,,test,8
4,410212,mouselab,5072.0,"[[-81, -173, 144, -186, 3, 362], [44, -19, -252, 46, -13, -68], [147, 85, -115, -224, 77, 53], [-105, -148, 176, 245, -11, 10]]",2,0,1,[],85,"[0.15, 0.33, 0.25, 0.27]",85,2,[],,,test,9
22,47672,mouselab,28331.0,"[[-13, -27, 28, -101, 82, 144], [30, 63, -54, -193, -9, -4], [-19, -88, 62, -2, -139, -38], [-52, 21, -150, 8, 143, -92]]",2,0,0,[],-13,"[0.2, 0.2, 0.1, 0.5]",-13,0,[],,,instruct1,0
22,53471,mouselab,2246.0,"[[-13, -27, 28, -101, 82, 144], [30, 63, -54, -193, -9, -4], [-19, -88, 62, -2, -139, -38], [-52, 21, -150, 8, 143, -92]]",2,0,1,[],21,"[0.2, 0.2, 0.1, 0.5]",21,3,[],,,instruct1,1
22,55534,mouselab,1179.0,"[[-13, -27, 28, -101, 82, 144], [30, 63, -54, -193, -9, -4], [-19, -88, 62, -2, -139, -38], [-52, 21, -150, 8, 143, -92]]",2,0,2,[],62,"[0.2, 0.2, 0.1, 0.5]",62,2,[],,,instruct1,2
22,143982,mouselab,12228.0,"[[-51, 136, -113, 124, -215, -106], [2, 67, -3, -62, -114, 31], [102, 114, -67, -16, 40, 43], [-5, 72, 61, -45, -35, 33]]",2,0,1,[],67,"[0.039999999999999994, 0.83, 0.06, 0.07]",67,1,[],,,instruct2,0
22,155457,mouselab,9003.0,"[[110, 101, -112, -12, 44, 59], [239, 24, -9, 2, -107, 203], [156, -9, 121, -8, 4, 54], [109, 80, -17, -94, 47, -102]]",2,0,0,[],110,"[0.85, 0.02, 0.11, 0.02]",110,0,[],,,instruct2,1
22,168203,mouselab,7210.0,"[[24, 35, 11, -17, 9, -71], [-51, 190, 27, -13, 64, 167], [-13, 39, -123, 7, 11, -195], [54, 78, 51, -99, -41, -7]]",2,0,1,[],35,"[0.3400000000000002, 0.1, 0.42, 0.14]",35,0,[],,,instruct2,2
22,235342,mouselab,60275.0,"[[-84, 57, -58, -36, 72, -79], [-77, 33, 39, -55, 41, 100], [-64, -63, 91, -99, -130, -57], [-78, -49, 38, 97, -29, 46]]",2,18,5,"[2, 10, 16, 4, 7, 6, 8, 9, 11]",-57,"[0.12000000000000001, 0.48, 0.25, 0.15]",-75,2,"[53177, 53828, 54275, 54684, 55795, 56183, 56574, 56920, 57289]",,,instruct3,0
22,242611,mouselab,5662.0,"[[-80, -107, -38, 64, 33, -40], [-127, -18, -7, -15, -49, 179], [-51, -67, 71, 53, -88, 70], [-9, 79, -77, -156, 25, -28]]",2,12,5,"[6, 7, 8, 9, 10, 11]",-40,"[0.44, 0.5, 0.04, 0.02]",-52,0,"[2317, 2582, 2908, 3974, 4246, 4489]",,,instruct3,1
22,250255,mouselab,3872.0,"[[92, -21, 13, 37, 93, 5], [-18, 41, 52, -53, 41, -40], [102, 15, -5, 92, 32, 61], [78, 27, 76, -35, 20, 35]]",2,14,0,"[6, 12, 13, 14, 15, 16, 17]",102,"[0.04, 0.27, 0.67, 0.02]",88,2,"[1133, 1747, 1987, 2314, 2566, 2834, 3069]",,,instruct3,2
22,335903,mouselab,63041.0,"[[-3, -50, 25, -11, 50, -58], [51, -19, 93, 15, -27, -19], [-30, -53, -146, -106, -87, 89], [99, 54, -6, -54, -31, 8]]",2,12,0,"[18, 19, 20, 21, 22, 23]",-30,"[0.04, 0.01, 0.4, 0.55]",-42,2,"[59117, 60676, 61066, 61496, 61853, 62194]",,,test,0
22,342512,mouselab,5399.0,"[[-12, 27, -15, -26, 3, -91], [-155, 40, -5, -90, -2, 83], [-16, -4, 45, 79, 25, -63], [15, -59, -71, 13, -33, -110]]",2,12,5,"[6, 7, 8, 9, 10, 11]",83,"[0.07999999999999999, 0.61, 0.16, 0.15]",71,1,"[1318, 1686, 2041, 2381, 2789, 4647]",,,test,1
22,350387,mouselab,6690.0,"[[-22, -63, 123, 75, 31, 24], [-129, 108, 124, 32, -110, 42], [83, -137, -3, -81, 77, -22], [24, -135, 107, -42, 39, -78]]",2,16,2,"[18, 19, 20, 21, 22, 23, 14, 8]",-3,"[0.06000000000000001, 0.28, 0.25, 0.41]",-19,2,"[1850, 2218, 2575, 2920, 3305, 3743, 4520, 5732]",,,test,2
22,355932,mouselab,3223.0,"[[-54, 36, -65, -7, -103, 1], [-78, 106, -19, -44, -42, 1], [-59, 103, -83, -51, 25, 41], [-8, 128, -45, 15, 175, 59]]",2,12,1,"[6, 7, 8, 9, 10, 11]",106,"[0.20000000000000012, 0.47, 0.23, 0.1]",94,1,"[1128, 1411, 1717, 2091, 2387, 2658]",,,test,3
22,365967,mouselab,6731.0,"[[-77, 110, -62, 21, 40, -30], [66, -102, 76, -55, -20, -101], [11, 84, 26, -51, 43, 20], [70, 19, 19, 166, -46, 49]]",2,16,0,"[6, 7, 8, 9, 10, 11, 20, 18]",66,"[0.03, 0.5, 0.05, 0.42]",50,1,"[2408, 2855, 3251, 3547, 3892, 4245, 4812, 5250]",,,test,4
22,371600,mouselab,4336.0,"[[3, 62, -71, 13, -50, -138], [-75, 29, -63, 14, 91, -32], [39, 76, -84, 25, 11, -6], [112, -24, -40, -67, 13, 2]]",2,12,1,"[12, 13, 14, 15, 16, 17]",29,"[0.2, 0.19, 0.59, 0.02]",17,1,"[1136, 1523, 1884, 2247, 2559, 2910]",,,test,5
22,378422,mouselab,5625.0,"[[-36, -91, 124, -60, -7, 70], [51, 71, 13, -4, -69, -38], [-2, -36, -12, 187, 61, -15], [59, 15, -41, -51, -153, 7]]",2,16,3,"[12, 13, 14, 15, 16, 17, 9, 10]",187,"[0.06999999999999999, 0.33, 0.49, 0.11]",171,2,"[1251, 1670, 1998, 2371, 2791, 3278, 4041, 5064]",,,test,6
22,387473,mouselab,6468.0,"[[-14, 45, -72, -107, -35, 117], [-57, 68, -3, -15, 45, -48], [-59, -9, 99, -49, 176, -41], [-6, -87, 97, -21, 37, 10]]",2,16,4,"[12, 13, 14, 15, 16, 17, 22, 20]",37,"[0.1, 0.05, 0.47, 0.38]",21,3,"[1232, 1671, 2113, 2505, 2901, 3216, 3626, 4287]",,,test,7
22,396822,mouselab,7791.0,"[[-77, -23, 60, -69, -156, 25], [-44, 23, -92, -95, -112, 42], [-76, 53, -2, 70, 40, 68], [-90, 32, -148, 57, -23, -9]]",2,14,3,"[18, 19, 20, 21, 22, 23, 13]",-69,"[0.12, 0.1, 0.01, 0.77]",-83,0,"[1588, 1988, 2397, 2779, 3109, 3450, 4338]",,,test,8
22,408740,mouselab,10099.0,"[[43, 6, 10, 64, 4, 0], [-88, 30, -65, -30, -84, -10], [6, 51, -15, 10, -22, -26], [4, -118, 14, -27, 46, 28]]",2,18,5,"[18, 19, 20, 21, 22, 23, 10, 8, 11]",-10,"[0.02, 0.41, 0.02, 0.55]",-28,1,"[1504, 1840, 2122, 2418, 2707, 2983, 4525, 5330, 7213]",,,test,9
20,24426,mouselab,13236.0,"[[164, 63, 78, 79, -87, 34], [-115, 73, -129, -54, -54, 19], [34, -46, 49, 28, -120, -168], [10, -29, -102, 33, 11, 2]]",2,0,0,[],-115,"[0.2, 0.2, 0.1, 0.5]",-115,1,[],,,instruct1,0
20,29254,mouselab,2640.0,"[[164, 63, 78, 79, -87, 34], [-115, 73, -129, -54, -54, 19], [34, -46, 49, 28, -120, -168], [10, -29, -102, 33, 11, 2]]",2,0,1,[],-29,"[0.2, 0.2, 0.1, 0.5]",-29,3,[],,,instruct1,1
20,32731,mouselab,1838.0,"[[164, 63, 78, 79, -87, 34], [-115, 73, -129, -54, -54, 19], [34, -46, 49, 28, -120, -168], [10, -29, -102, 33, 11, 2]]",2,0,2,[],78,"[0.2, 0.2, 0.1, 0.5]",78,0,[],,,instruct1,2
20,99415,mouselab,10556.0,"[[36, 124, -14, 153, -20, -116], [13, -58, 30, 72, -56, 36], [-12, 59, -37, 82, 48, -121], [78, -32, -40, 215, 200, 63]]",2,0,3,[],153,"[0.91, 0.01, 0.03, 0.05]",153,0,[],,,instruct2,0
20,104402,mouselab,3756.0,"[[58, 35, -36, 6, 87, -36], [91, 107, 128, -66, 237, 215], [43, 38, -65, 1, 62, 34], [-70, 149, -5, -23, 175, -12]]",2,0,4,[],237,"[0.04, 0.51, 0.09, 0.36]",237,1,[],,,instruct2,1
20,107860,mouselab,2052.0,"[[67, -17, -32, 45, -40, -62], [181, -37, 53, -154, 145, 59], [62, -58, 52, -186, 45, -61], [118, -60, 98, 87, -21, 80]]",2,0,0,[],181,"[0.03000000000000001, 0.79, 0.09, 0.09]",181,1,[],,,instruct2,2
20,140371,mouselab,30643.0,"[[19, 73, -36, 18, 113, 11], [-166, -49, -8, 21, 121, -102], [-69, -72, 39, -43, -30, -164], [56, 32, -137, 102, -68, 18]]",2,32,4,"[6, 8, 10, 4, 16, 22, 23, 17, 11, 5, 3, 9, 15, 21, 13, 12]",-68,"[0.24, 0.43, 0.14, 0.19]",-100,3,"[13303, 14422, 16237, 18866, 19661, 20458, 21293, 21925, 22549, 23107, 23724, 24253, 24673, 25244, 25943, 26421]",,,instruct3,0
20,168626,mouselab,26553.0,"[[16, -118, 105, 39, 58, -144], [-18, 132, -121, -146, 120, 54], [11, -100, -63, 21, -145, 36], [-147, 52, 3, -38, 147, 2]]",2,48,5,"[12, 13, 0, 1, 18, 19, 6, 8, 9, 10, 11, 16, 22, 5, 4, 3, 15, 21, 20, 14, 2, 7, 17, 23]",36,"[0.34, 0.04, 0.35, 0.27]",-12,2,"[3230, 3969, 5388, 5917, 7085, 7502, 8369, 8929, 9379, 9766, 10119, 11299, 11794, 12592, 13685, 14119, 14873, 15489, 15820, 16135, 16691, 17079, 17836, 18225]",,,instruct3,1
20,180520,mouselab,10489.0,"[[-30, -194, -1, -157, -10, -56], [-168, 10, 123, 48, -32, -3], [127, 203, 100, -41, 46, 44], [138, -20, -73, -47, -51, 13]]",2,12,1,"[12, 13, 14, 15, 16, 17]",203,"[0.06, 0.06, 0.45, 0.43]",191,2,"[4253, 7239, 7975, 8412, 8881, 9259]",,,instruct3,2
20,195581,mouselab,8126.0,"[[-49, -38, 99, 51, -95, -22], [91, 76, 9, -57, -15, -39], [-18, -31, 26, 239, 1, -62], [-49, -133, -119, 110, -89, -12]]",2,12,3,"[12, 14, 16, 17, 15, 13]",51,"[0.15, 0.04, 0.29, 0.52]",39,0,"[2623, 3313, 4422, 5231, 6354, 7119]",,,test,0
20,203516,mouselab,6273.0,"[[-102, 67, -20, -44, 19, -6], [22, -106, 59, -36, 129, -14], [93, -41, -9, -104, 58, 114], [-16, -13, 75, 31, 115, -9]]",2,12,5,"[12, 13, 14, 15, 16, 17]",-6,"[0.1, 0.27, 0.5, 0.13]",-18,0,"[2334, 2859, 3476, 4280, 4648, 5103]",,,test,1
20,211386,mouselab,6400.0,"[[109, 32, 91, 132, -33, 27], [43, -91, -141, 44, -82, -90], [-13, 33, -23, -23, 1, -2], [-115, -44, -1, -171, 84, 108]]",2,12,3,"[0, 1, 2, 3, 4, 5]",132,"[0.62, 0.24, 0.13, 0.01]",120,0,"[2370, 2739, 3661, 3959, 4472, 5042]",,,test,2
20,220467,mouselab,6485.0,"[[7, 62, -87, 8, 9, -63], [-125, 57, -35, -55, 45, -6], [-34, 42, -6, 15, -27, 2], [9, 61, -9, -20, -69, -23]]",2,12,1,"[6, 7, 8, 9, 10, 11]",61,"[0.01, 0.47, 0.32, 0.2]",49,3,"[2515, 2889, 3547, 3910, 4462, 4912]",,,test,3
20,227798,mouselab,5805.0,"[[56, 13, 57, 95, 86, 85], [-32, 81, 58, -68, -56, -85], [29, 4, 49, 109, 96, 8], [10, -24, 13, 78, -20, 15]]",2,12,1,"[6, 7, 8, 9, 10, 11]",13,"[0.29000000000000004, 0.6, 0.01, 0.1]",1,0,"[1717, 2218, 2655, 3185, 3716, 4191]",,,test,4
20,236067,mouselab,6470.0,"[[63, -6, -89, 4, 22, -29], [-119, -78, -100, -83, 50, -29], [9, -11, 79, 114, -30, 63], [-2, -86, 75, -27, -44, -74]]",2,12,4,"[6, 7, 8, 9, 10, 11]",50,"[0.08, 0.55, 0.17, 0.2]",38,1,"[2595, 3066, 3491, 3920, 4420, 4905]",,,test,5
20,244165,mouselab,6785.0,"[[-3, -50, 25, -11, 50, -58], [51, -19, 93, 15, -27, -19], [-30, -53, -146, -106, -87, 89], [99, 54, -6, -54, -31, 8]]",2,14,0,"[12, 18, 19, 20, 21, 22, 23]",99,"[0.04, 0.01, 0.4, 0.55]",85,3,"[2021, 2801, 3359, 3789, 4171, 4527, 4853]",,,test,6
20,252043,mouselab,6027.0,"[[-21, 63, -46, 51, 9, 19], [51, -48, -12, 61, 95, -68], [95, 53, -52, -104, 75, -77], [88, 144, -110, -21, -29, -139]]",2,12,0,"[12, 13, 14, 15, 16, 17]",95,"[0.009999999999999992, 0.34, 0.59, 0.06]",83,2,"[2519, 3011, 3525, 4004, 4391, 4749]",,,test,7
20,259076,mouselab,5804.0,"[[93, -48, -56, 64, 29, 8], [35, -57, 46, 113, 72, 97], [107, -126, -70, -22, -90, 21], [-54, 83, -106, -70, -45, -7]]",2,12,1,"[18, 19, 20, 21, 22, 23]",83,"[0.27, 0.13, 0.02, 0.58]",71,3,"[2575, 2964, 3387, 3812, 4225, 4578]",,,test,8
20,266473,mouselab,5713.0,"[[41, -1, 34, 28, 120, -31], [22, -75, -26, 67, -3, -79], [36, -39, -32, -18, -1, -68], [-13, -122, -140, -36, -26, 134]]",2,12,5,"[18, 19, 20, 21, 22, 23]",134,"[0.2, 0.03, 0.24, 0.53]",122,3,"[2375, 3021, 3381, 3858, 4284, 4648]",,,test,9
